               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.015753,           0.0084256,            0.021057,             0.84471,             0.69953,             0.76709,             0.68396,            0.020406,            0.011284,            0.015616,            0.004786,            0.004786,            0.004786
                 160,             0.01528,           0.0083478,            0.022086,             0.91192,             0.53348,             0.67231,             0.58777,            0.021918,            0.015962,            0.015007,            0.004753,            0.004753,            0.004753
                 161,            0.014755,           0.0082763,            0.020735,              0.9071,             0.53895,              0.6678,             0.59702,            0.021484,            0.018041,            0.010967,             0.00472,             0.00472,             0.00472
                 162,            0.014968,           0.0084845,            0.020006,             0.89138,             0.53017,             0.64127,             0.56361,            0.021813,            0.016455,            0.014714,            0.004687,            0.004687,            0.004687
                 163,            0.015575,            0.008583,            0.020097,             0.92319,              0.5284,             0.68087,             0.60675,            0.021183,            0.015137,            0.015537,            0.004654,            0.004654,            0.004654
                 164,            0.014761,           0.0085333,             0.02041,             0.86534,             0.63201,             0.73097,             0.64548,            0.022681,            0.012794,            0.019426,            0.004621,            0.004621,            0.004621
                 165,            0.014915,           0.0085254,            0.020134,             0.87986,               0.551,             0.66342,             0.59688,            0.022771,             0.01521,            0.027014,            0.004588,            0.004588,            0.004588
                 166,            0.015141,           0.0080119,            0.020956,             0.89562,             0.65741,             0.75376,             0.66971,            0.020526,            0.012032,            0.020049,            0.004555,            0.004555,            0.004555
                 167,            0.015309,           0.0081707,            0.020415,             0.90261,             0.58057,             0.68046,             0.60493,            0.021213,            0.014088,            0.024861,            0.004522,            0.004522,            0.004522
                 168,            0.014884,           0.0080301,             0.01946,             0.88666,             0.59896,             0.72456,             0.64881,            0.020381,              0.0137,            0.019426,            0.004489,            0.004489,            0.004489
                 169,            0.015591,           0.0080596,            0.020498,             0.85994,             0.57318,              0.6862,             0.60001,             0.02146,            0.015716,            0.019589,            0.004456,            0.004456,            0.004456
                 170,            0.014714,           0.0079203,            0.021521,             0.77378,             0.48704,             0.59656,             0.52739,            0.022764,            0.017948,            0.021551,            0.004423,            0.004423,            0.004423
                 171,            0.014593,           0.0082292,            0.020103,             0.77436,             0.55157,             0.65025,             0.57976,             0.02298,            0.014751,            0.026908,             0.00439,             0.00439,             0.00439
                 172,             0.01524,            0.008133,            0.021796,             0.79616,             0.47509,             0.59206,             0.52396,             0.02059,            0.018067,            0.021437,            0.004357,            0.004357,            0.004357
                 173,            0.014985,           0.0080039,            0.020927,             0.81949,             0.48283,             0.62811,             0.54622,            0.020283,            0.015377,            0.022771,            0.004324,            0.004324,            0.004324
                 174,            0.014607,           0.0080223,            0.019589,             0.81767,             0.52513,               0.631,             0.55968,             0.02013,            0.016156,            0.026885,            0.004291,            0.004291,            0.004291
                 175,            0.015096,           0.0082875,            0.021088,             0.85413,             0.58649,              0.6954,             0.61382,            0.020169,            0.014027,            0.027845,            0.004258,            0.004258,            0.004258
                 176,            0.014584,            0.007824,            0.019832,             0.87787,             0.56395,             0.68357,             0.61185,            0.019757,            0.014796,            0.025545,            0.004225,            0.004225,            0.004225
                 177,            0.014469,           0.0080688,              0.0197,             0.87667,             0.58527,             0.68536,             0.60827,            0.019242,            0.015647,            0.020678,            0.004192,            0.004192,            0.004192
                 178,            0.014595,           0.0076298,            0.021337,             0.86788,             0.58039,             0.70269,             0.61676,            0.019907,            0.014829,            0.021959,            0.004159,            0.004159,            0.004159
                 179,            0.014317,           0.0080748,            0.019643,             0.82339,             0.57199,             0.68021,             0.60824,            0.019528,            0.015692,            0.019376,            0.004126,            0.004126,            0.004126
                 180,            0.014222,           0.0074645,            0.020175,             0.86249,             0.56077,             0.65626,             0.59047,            0.019884,            0.016966,            0.018364,            0.004093,            0.004093,            0.004093
                 181,            0.014527,           0.0076442,            0.019262,             0.86709,             0.61056,             0.70955,             0.63448,            0.020681,            0.015071,            0.015088,             0.00406,             0.00406,             0.00406
                 182,            0.015003,           0.0078359,            0.020666,              0.8044,             0.54691,             0.65787,             0.58167,            0.020782,            0.016454,            0.022841,            0.004027,            0.004027,            0.004027
                 183,             0.01416,           0.0078038,            0.020455,             0.80379,             0.56581,             0.65955,             0.58673,            0.019645,            0.015506,            0.025094,            0.003994,            0.003994,            0.003994
                 184,            0.014473,           0.0078475,            0.020918,             0.84841,             0.59415,             0.66607,             0.59572,            0.019694,            0.013707,            0.027189,            0.003961,            0.003961,            0.003961
                 185,            0.014285,           0.0074101,            0.021266,             0.82465,             0.58883,             0.67832,             0.60547,            0.019862,            0.014308,             0.02311,            0.003928,            0.003928,            0.003928
                 186,            0.014368,           0.0076936,            0.020732,              0.8646,             0.61579,             0.71006,             0.63493,            0.019947,            0.015108,            0.011326,            0.003895,            0.003895,            0.003895
                 187,            0.015319,           0.0081305,            0.021464,             0.83018,             0.53857,             0.67118,             0.59086,            0.020415,            0.015733,            0.014579,            0.003862,            0.003862,            0.003862
                 188,            0.014351,           0.0079899,            0.018728,             0.83487,             0.50341,             0.63608,             0.56477,            0.020373,            0.015759,            0.016488,            0.003829,            0.003829,            0.003829
                 189,             0.01383,           0.0077308,            0.020617,             0.77725,              0.4932,             0.62192,             0.54101,            0.020512,             0.01662,            0.017878,            0.003796,            0.003796,            0.003796
                 190,            0.014408,           0.0079138,            0.020016,             0.83392,             0.55849,              0.6766,             0.59909,            0.020113,            0.014271,            0.018853,            0.003763,            0.003763,            0.003763
                 191,            0.014202,           0.0076919,            0.020995,             0.83462,             0.54742,             0.65348,             0.58211,            0.020142,            0.014686,            0.021273,             0.00373,             0.00373,             0.00373
                 192,            0.015009,           0.0079691,            0.021227,             0.84485,             0.59364,             0.70795,             0.62921,            0.019351,            0.013751,             0.02029,            0.003697,            0.003697,            0.003697
                 193,            0.015197,           0.0080263,            0.020524,             0.88212,             0.64721,             0.74315,             0.66188,            0.019127,            0.013155,            0.021059,            0.003664,            0.003664,            0.003664
                 194,            0.014486,           0.0076883,             0.02117,             0.82985,             0.60966,             0.71296,             0.63338,            0.019233,             0.01489,            0.022673,            0.003631,            0.003631,            0.003631
                 195,            0.014125,            0.007759,            0.019936,             0.88237,             0.60005,             0.72224,             0.64565,            0.019194,            0.014732,            0.020212,            0.003598,            0.003598,            0.003598
                 196,            0.013951,           0.0074193,            0.020903,             0.86331,             0.57559,             0.68921,              0.6139,            0.019486,            0.015073,            0.022636,            0.003565,            0.003565,            0.003565
                 197,            0.014143,           0.0077335,            0.019513,             0.87063,             0.63788,             0.73467,             0.65143,            0.019716,             0.01209,            0.023095,            0.003532,            0.003532,            0.003532
                 198,            0.014286,           0.0079912,            0.020066,             0.83703,             0.57104,             0.67227,             0.59502,             0.02049,            0.014678,            0.027661,            0.003499,            0.003499,            0.003499
                 199,            0.013866,           0.0075012,            0.019184,             0.80224,             0.52081,             0.62835,             0.56369,            0.020481,             0.01725,            0.028516,            0.003466,            0.003466,            0.003466
                 200,            0.014352,           0.0078247,            0.020831,             0.89924,             0.55699,             0.66192,             0.59864,            0.019849,            0.015768,            0.028449,            0.003433,            0.003433,            0.003433
                 201,            0.013552,           0.0078435,            0.019662,             0.91853,             0.53352,             0.65995,             0.59122,            0.019967,            0.015735,            0.022418,              0.0034,              0.0034,              0.0034
                 202,            0.013718,           0.0074602,             0.01759,             0.86145,             0.51953,             0.62689,             0.56382,             0.02021,            0.016574,            0.030859,            0.003367,            0.003367,            0.003367
                 203,            0.014634,           0.0078685,            0.020553,             0.85926,             0.53152,             0.63227,             0.56871,            0.021204,            0.016046,            0.036897,            0.003334,            0.003334,            0.003334
                 204,            0.013416,           0.0077408,            0.019844,             0.89575,             0.63045,             0.71851,             0.65116,            0.020565,            0.013929,            0.031603,            0.003301,            0.003301,            0.003301
                 205,            0.013708,           0.0071598,            0.019149,               0.915,             0.64419,               0.748,              0.6755,            0.020363,            0.013564,             0.02667,            0.003268,            0.003268,            0.003268
                 206,            0.013521,           0.0078967,            0.019704,             0.88221,             0.65554,             0.74727,                0.67,            0.020224,            0.013123,            0.027455,            0.003235,            0.003235,            0.003235
                 207,            0.013728,            0.007407,            0.019903,             0.88865,             0.57172,             0.69329,             0.61755,            0.020739,            0.014314,            0.031146,            0.003202,            0.003202,            0.003202
                 208,            0.013391,           0.0072856,            0.020479,             0.83551,             0.54938,             0.65136,             0.57892,            0.021124,            0.015454,            0.033891,            0.003169,            0.003169,            0.003169
                 209,            0.013924,           0.0074306,             0.01902,             0.87144,             0.59803,             0.69804,             0.63008,            0.020428,            0.014496,            0.031108,            0.003136,            0.003136,            0.003136
                 210,            0.013076,           0.0075163,            0.019684,             0.87907,             0.65312,             0.73824,             0.66534,             0.01993,            0.011571,            0.029568,            0.003103,            0.003103,            0.003103
                 211,            0.013549,           0.0074673,            0.018478,             0.89385,             0.72251,             0.78951,              0.7064,            0.019739,            0.010682,            0.026039,             0.00307,             0.00307,             0.00307
                 212,            0.013866,           0.0076058,            0.020801,             0.87787,             0.64958,             0.74891,             0.67378,            0.019547,            0.012384,              0.0211,            0.003037,            0.003037,            0.003037
                 213,            0.013627,           0.0075331,            0.019668,             0.89466,             0.62137,             0.73423,             0.66286,            0.019569,            0.013248,            0.015671,            0.003004,            0.003004,            0.003004
                 214,            0.013506,           0.0073486,            0.020019,             0.89358,             0.66035,             0.75634,             0.67895,            0.019936,            0.013066,              0.0174,            0.002971,            0.002971,            0.002971
                 215,            0.013642,           0.0073894,            0.019143,             0.88382,             0.59259,             0.71082,             0.63871,            0.020114,             0.01475,            0.021814,            0.002938,            0.002938,            0.002938
                 216,            0.013502,           0.0073374,            0.020604,             0.87838,             0.61673,               0.708,             0.63859,            0.020138,            0.013922,            0.024069,            0.002905,            0.002905,            0.002905
                 217,            0.013429,           0.0074626,             0.02069,             0.86629,             0.58542,             0.68063,             0.60972,            0.020908,            0.014661,            0.031923,            0.002872,            0.002872,            0.002872
                 218,            0.013242,           0.0073036,            0.019337,             0.87869,             0.63045,              0.7135,             0.64184,            0.020877,            0.013765,            0.032684,            0.002839,            0.002839,            0.002839
                 219,            0.012792,           0.0070417,            0.020079,             0.90527,             0.59723,              0.6916,             0.61849,            0.020337,            0.014328,            0.031263,            0.002806,            0.002806,            0.002806
                 220,             0.01295,           0.0070857,            0.018608,             0.89598,             0.61031,             0.71763,             0.64513,            0.020318,            0.013996,            0.027535,            0.002773,            0.002773,            0.002773
                 221,            0.013342,            0.007404,            0.019719,             0.88736,             0.59333,             0.70217,             0.63439,            0.020594,            0.014853,            0.024976,             0.00274,             0.00274,             0.00274
                 222,            0.013164,           0.0069559,            0.020459,              0.8896,             0.59343,             0.69578,             0.62547,            0.020652,            0.015009,            0.027433,            0.002707,            0.002707,            0.002707
                 223,            0.013336,           0.0076941,            0.019653,             0.92684,             0.60108,              0.7149,              0.6449,            0.020498,            0.014402,             0.02708,            0.002674,            0.002674,            0.002674
                 224,            0.013643,           0.0076384,            0.019089,             0.88261,               0.599,             0.71057,             0.63713,            0.020215,            0.014189,            0.025834,            0.002641,            0.002641,            0.002641
                 225,            0.013564,            0.007231,            0.020441,             0.87062,             0.55818,             0.67822,             0.60976,            0.020499,            0.015319,            0.026738,            0.002608,            0.002608,            0.002608
                 226,            0.013411,           0.0071264,            0.019999,             0.88241,             0.56282,             0.69306,              0.6236,            0.020291,            0.014846,            0.025787,            0.002575,            0.002575,            0.002575
                 227,            0.013197,           0.0070778,            0.019852,             0.93262,             0.55012,             0.67772,             0.61035,            0.020381,            0.014064,            0.023865,            0.002542,            0.002542,            0.002542
                 228,            0.013013,            0.006909,            0.019643,             0.92738,             0.57232,             0.69787,             0.62766,            0.020281,            0.013518,            0.021853,            0.002509,            0.002509,            0.002509
                 229,            0.013084,           0.0073053,            0.020688,             0.87058,             0.62204,             0.71621,             0.64183,            0.020675,            0.012698,            0.027205,            0.002476,            0.002476,            0.002476
                 230,            0.012676,           0.0072706,            0.019152,             0.87335,             0.58925,             0.70364,             0.63152,            0.020537,            0.013351,            0.028978,            0.002443,            0.002443,            0.002443
                 231,            0.013124,            0.007012,            0.019226,             0.85908,             0.55112,             0.67799,             0.59844,            0.020665,            0.014615,            0.025931,             0.00241,             0.00241,             0.00241
                 232,            0.013138,           0.0073243,            0.018658,             0.88651,             0.53826,             0.66813,             0.59425,            0.021156,            0.015041,            0.022699,            0.002377,            0.002377,            0.002377
                 233,            0.012961,           0.0071102,            0.017901,             0.91531,             0.52066,             0.64588,             0.57858,            0.020959,            0.015598,            0.023607,            0.002344,            0.002344,            0.002344
                 234,            0.013417,           0.0070198,            0.018049,             0.87197,             0.53927,             0.65323,             0.58289,            0.021075,            0.015735,            0.025004,            0.002311,            0.002311,            0.002311
                 235,            0.013118,           0.0069357,            0.020459,             0.89135,             0.53253,             0.63937,             0.57098,            0.021437,            0.016295,            0.027267,            0.002278,            0.002278,            0.002278
                 236,            0.013042,            0.006958,            0.022272,             0.87618,             0.59244,             0.68753,             0.61531,            0.020698,            0.013776,            0.029125,            0.002245,            0.002245,            0.002245
                 237,            0.013407,           0.0071766,            0.021189,             0.89553,             0.56599,             0.68077,             0.60737,            0.020597,            0.014157,            0.030957,            0.002212,            0.002212,            0.002212
